cosine_similarity,entity_overlap,length_ratio,sentence_count_ratio,section_coverage,verbatim_copy_rate,trailing_specificity,constraint_count,role_pronoun_rate,novel_api_rate,function_name_preserved,signature_param_diff,nli_contradiction_max,nli_entailment_mean,task_id,source,corruption_type,label
0.7471553683280945,0.9,7.766666666666667,12.5,1.0,0.008733624454148471,0.3142857142857143,1.3333333333333333,0.004291845493562232,1.0,0.5,0.0,0.9871188402175903,0.06624851375818253,he_036,humaneval,inject_false_constraint,0
0.7471553683280945,0.9,7.766666666666667,12.0,0.8,0.00904977375565611,0.014285714285714285,2.6666666666666665,0.0,1.0,0.5,0.0,0.9871187210083008,0.06624851375818253,he_036,humaneval,fake_completion,0
0.6424514055252075,0.5333333333333333,4.0344827586206895,13.0,1.0,0.0,0.18309859154929578,0.6896551724137931,0.0,1.0,0.5,0.0,0.07523144036531448,0.19707666337490082,he_037,humaneval,signature_rename,0
0.6670626401901245,0.5333333333333333,4.0344827586206895,12.0,1.0,0.0,0.18309859154929578,0.8620689655172414,0.0,1.0,0.5,0.0,0.07523144036531448,0.18800537288188934,he_037,humaneval,inject_false_constraint,0
0.6670626401901245,0.5333333333333333,4.0344827586206895,11.0,0.8,0.0,0.056338028169014086,1.7241379310344829,0.0,1.0,0.5,0.0,0.07523144036531448,0.18800537288188934,he_037,humaneval,fake_completion,0
0.7389818429946899,0.9,8.321428571428571,6.5,0.6,0.004347826086956522,0.08571428571428572,1.4285714285714286,0.004291845493562232,1.0,0.5,0.0,0.9631199240684509,0.18159013986587524,he_039,humaneval,signature_rename,0
0.7640334367752075,0.9,8.321428571428571,6.5,0.8,0.004347826086956522,0.1,1.4285714285714286,0.004291845493562232,1.0,0.5,0.0,0.9732917547225952,0.1980082243680954,he_039,humaneval,inject_false_constraint,0
0.7640334367752075,0.9,8.321428571428571,8.0,0.6,0.004629629629629629,0.02857142857142857,1.7857142857142858,0.004291845493562232,1.0,0.5,0.0,0.9732917547225952,0.1980082243680954,he_039,humaneval,fake_completion,0
0.7770633697509766,0.7727272727272727,4.56140350877193,6.333333333333333,1.0,0.011673151750972763,0.24358974358974358,0.7017543859649122,0.0,1.0,0.5,0.0,0.9105006456375122,0.05681575834751129,he_040,humaneval,signature_rename,0
0.8070955276489258,0.8181818181818182,4.56140350877193,6.333333333333333,1.0,0.011673151750972763,0.23076923076923078,0.8771929824561403,0.0,1.0,0.5,0.0,0.9105006456375122,0.04424154758453369,he_040,humaneval,inject_false_constraint,0
0.8070955276489258,0.8181818181818182,4.56140350877193,7.333333333333333,1.0,0.012605042016806723,0.07692307692307693,1.5789473684210527,0.0,1.0,0.5,0.0,0.9105006456375122,0.04424154758453369,he_040,humaneval,fake_completion,0
0.5571833848953247,0.8461538461538461,5.0606060606060606,4.5,1.0,0.049079754601226995,0.45098039215686275,1.2121212121212122,0.0,1.0,0.5,0.0,0.9585949778556824,0.014096863567829132,he_042,humaneval,signature_rename,0
0.5618372559547424,0.8461538461538461,5.0606060606060606,4.0,1.0,0.049079754601226995,0.43137254901960786,1.5151515151515151,0.0,1.0,0.5,0.0,0.9585949778556824,0.01221215259283781,he_042,humaneval,inject_false_constraint,0
0.5518072843551636,0.6153846153846154,5.0606060606060606,6.0,1.0,0.024539877300613498,0.17647058823529413,2.121212121212121,0.0,1.0,0.5,0.0,0.9585949778556824,0.01221215259283781,he_042,humaneval,fake_completion,0
0.716181755065918,0.6818181818181818,4.280701754385965,7.666666666666667,1.0,0.02074688796680498,0.13513513513513514,1.4035087719298245,0.0,1.0,0.5,0.0,0.7178748250007629,0.0139243733137846,he_043,humaneval,signature_rename,0
0.768717885017395,0.6818181818181818,4.280701754385965,7.333333333333333,1.0,0.02074688796680498,0.12162162162162163,1.4035087719298245,0.0,1.0,0.5,0.0,0.7178748250007629,0.01544503215700388,he_043,humaneval,inject_false_constraint,0
0.768717885017395,0.6818181818181818,4.280701754385965,8.0,1.0,0.022222222222222223,0.013513513513513514,2.456140350877193,0.0,1.0,0.5,0.0,0.7178748250007629,0.01544503215700388,he_043,humaneval,fake_completion,0
0.7271489500999451,0.4166666666666667,4.484848484848484,2.75,1.0,0.0,0.15555555555555556,0.6060606060606061,0.0,1.0,0.5,0.0,0.053107570856809616,0.1256052851676941,he_044,humaneval,signature_rename,0
0.7407939434051514,0.3333333333333333,4.484848484848484,2.25,1.0,0.0,0.06666666666666667,0.9090909090909092,0.0,1.0,0.5,0.0,0.034371573477983475,0.11973568052053452,he_044,humaneval,inject_false_constraint,0
0.7245551347732544,0.3333333333333333,4.484848484848484,3.0,1.0,0.0,0.0,1.2121212121212122,0.0,1.0,0.5,0.0,0.034371573477983475,0.11973568052053452,he_044,humaneval,fake_completion,0
0.6610102653503418,0.3333333333333333,7.3125,2.6666666666666665,1.0,0.008771929824561403,0.2777777777777778,1.25,0.0,1.0,0.5,0.0,0.8945999145507812,0.06720439344644547,he_045,humaneval,signature_rename,0
0.6373641490936279,0.3333333333333333,7.3125,2.3333333333333335,1.0,0.008771929824561403,0.1388888888888889,1.875,0.0,1.0,0.5,0.0,0.8945999145507812,0.07454787939786911,he_045,humaneval,inject_false_constraint,0
0.6294276118278503,0.3333333333333333,7.3125,3.0,1.0,0.009259259259259259,0.0,2.5,0.0,1.0,0.5,0.0,0.8945999145507812,0.07454787939786911,he_045,humaneval,fake_completion,0
0.7704697847366333,0.2857142857142857,3.9846153846153847,3.5,1.0,0.003968253968253968,0.3717948717948718,0.3076923076923077,0.0,1.0,0.5,0.0,0.9984332919120789,0.040912926197052,he_046,humaneval,signature_rename,0
0.8143777847290039,0.5238095238095238,3.9846153846153847,3.25,1.0,0.015873015873015872,0.358974358974359,0.46153846153846156,0.0,1.0,0.5,0.0,0.9984332919120789,0.011492248624563217,he_046,humaneval,inject_false_constraint,0
0.8143777847290039,0.5238095238095238,3.9846153846153847,3.5,1.0,0.016597510373443983,0.16666666666666666,1.2307692307692308,0.0,1.0,0.5,0.0,0.9984332919120789,0.011492245830595493,he_046,humaneval,fake_completion,0
0.671420156955719,0.6153846153846154,8.782608695652174,8.333333333333334,1.0,0.0,0.2786885245901639,1.7391304347826089,0.0,1.0,0.5,0.0,0.9950272440910339,0.05870971456170082,he_047,humaneval,signature_rename,0
0.6661202907562256,0.6153846153846154,8.782608695652174,8.333333333333334,1.0,0.0,0.19672131147540983,2.173913043478261,0.0,1.0,0.5,0.0,0.9950272440910339,0.04071343317627907,he_047,humaneval,inject_false_constraint,0
0.6661202907562256,0.5384615384615384,8.782608695652174,7.333333333333333,1.0,0.0,0.01639344262295082,3.0434782608695654,0.0,1.0,0.5,0.0,0.9950272440910339,0.04071343317627907,he_047,humaneval,fake_completion,0
0.7243185043334961,0.6666666666666666,5.947368421052632,8.0,1.0,0.01834862385321101,0.23529411764705882,1.0526315789473684,0.0,1.0,0.5,0.0,0.943198025226593,0.10093645006418228,he_048,humaneval,signature_rename,0
0.7266547679901123,0.8333333333333334,5.947368421052632,7.0,1.0,0.01834862385321101,0.08823529411764706,1.5789473684210527,0.0,1.0,0.5,0.0,0.943198025226593,0.07694049924612045,he_048,humaneval,inject_false_constraint,0
0.7256304025650024,0.8333333333333334,5.947368421052632,9.0,0.8,0.01834862385321101,0.0,2.1052631578947367,0.0,1.0,0.5,0.0,0.943198025226593,0.07694049924612045,he_048,humaneval,fake_completion,0
0.6848645210266113,0.3333333333333333,3.7142857142857144,4.0,0.6,0.0,0.09375,1.4285714285714286,0.0,1.0,0.5,0.0,0.3775203227996826,0.047330260276794434,he_049,humaneval,signature_rename,0
0.7028799653053284,0.3333333333333333,3.7142857142857144,4.0,0.6,0.0,0.09375,1.4285714285714286,0.0,1.0,0.5,0.0,0.607914388179779,0.054717183113098145,he_049,humaneval,inject_false_constraint,0
0.7223051190376282,0.3333333333333333,3.7142857142857144,4.5,0.6,0.0,0.0,1.7857142857142858,0.0,1.0,0.5,0.0,0.607914388179779,0.054717183113098145,he_049,humaneval,fake_completion,0
0.7274301648139954,0.5,6.4,12.0,1.0,0.0,0.10344827586206896,1.6666666666666667,0.0,1.0,0.5,0.0,0.9860696792602539,0.2136271595954895,he_051,humaneval,signature_rename,0
0.7397201061248779,0.5,6.4,10.5,1.0,0.0,0.05172413793103448,2.0,0.0,1.0,0.5,0.0,0.9860696792602539,0.2012820988893509,he_051,humaneval,inject_false_constraint,0
0.7397201061248779,0.5,6.4,11.5,1.0,0.0,0.034482758620689655,2.6666666666666665,0.0,1.0,0.5,0.0,0.9860696792602539,0.2012820988893509,he_051,humaneval,fake_completion,0
0.7127363681793213,0.1111111111111111,6.222222222222222,4.0,1.0,0.0,0.17647058823529413,1.4814814814814814,0.0,1.0,0.5,0.0,0.7517282366752625,0.015313046984374523,he_052,humaneval,signature_rename,0
0.7008531093597412,0.1111111111111111,6.222222222222222,4.0,1.0,0.0,0.13725490196078433,1.8518518518518516,0.0,1.0,0.5,0.0,0.7216050624847412,0.013613115064799786,he_052,humaneval,inject_false_constraint,0
0.693549633026123,0.1111111111111111,6.222222222222222,5.5,1.0,0.0,0.0196078431372549,2.5925925925925926,0.0,1.0,0.5,0.0,0.7216050624847412,0.013613115064799786,he_052,humaneval,fake_completion,0
0.46185243129730225,0.5555555555555556,7.0,15.0,0.8,0.0,0.13333333333333333,1.4285714285714286,0.0,1.0,0.5,0.0,0.9983420372009277,0.021591437980532646,he_053,humaneval,signature_rename,0
0.45847761631011963,0.5555555555555556,7.0,15.0,0.8,0.0,0.16666666666666666,1.4285714285714286,0.0,1.0,0.5,0.0,0.9983420372009277,0.004302554298192263,he_053,humaneval,inject_false_constraint,0
0.482029527425766,0.5555555555555556,7.0,16.0,0.8,0.0,0.03333333333333333,2.142857142857143,0.0,1.0,0.5,0.0,0.9983420372009277,0.004302554298192263,he_053,humaneval,fake_completion,0
0.6845176219940186,0.4,5.78125,8.0,1.0,0.0,0.14285714285714285,0.625,0.0,1.0,0.5,0.0,0.3312017023563385,0.2126609832048416,he_054,humaneval,signature_rename,0
0.6970014572143555,0.7,5.78125,7.5,1.0,0.0,0.125,0.9375,0.0,1.0,0.5,0.0,0.3312017023563385,0.2135278433561325,he_054,humaneval,inject_false_constraint,0
0.6970014572143555,0.7,5.78125,8.0,0.6,0.0,0.03571428571428571,1.5625,0.0,1.0,0.5,0.0,0.3312017023563385,0.2135278433561325,he_054,humaneval,fake_completion,0
0.6447345614433289,0.5714285714285714,14.0,4.5,1.0,0.0,0.07272727272727272,1.5384615384615383,0.0,1.0,0.5,0.0,0.008385582827031612,0.33279314637184143,he_055,humaneval,signature_rename,0
0.622442364692688,0.7142857142857143,14.0,4.5,1.0,0.0,0.10909090909090909,2.3076923076923075,0.0,1.0,0.5,0.0,0.008385535329580307,0.33417031168937683,he_055,humaneval,inject_false_constraint,0
0.622442364692688,0.7142857142857143,14.0,5.5,0.8,0.0,0.01818181818181818,5.384615384615384,0.0,1.0,0.5,0.0,0.008385535329580307,0.33417031168937683,he_055,humaneval,fake_completion,0
0.7375093698501587,0.8,6.516129032258065,5.333333333333333,1.0,0.02512562814070352,0.26229508196721313,1.2903225806451613,0.0,1.0,0.5,0.0,0.9994831085205078,0.023681005463004112,he_056,humaneval,signature_rename,0
0.7278966307640076,0.8,6.516129032258065,5.333333333333333,1.0,0.02512562814070352,0.21311475409836064,1.6129032258064515,0.0,1.0,0.5,0.0,0.9994831085205078,0.022640492767095566,he_056,humaneval,inject_false_constraint,0
0.7278966307640076,0.8,6.516129032258065,6.333333333333333,1.0,0.0273224043715847,0.04918032786885246,3.225806451612903,0.0,1.0,0.5,0.0,0.9994831085205078,0.022640490904450417,he_056,humaneval,fake_completion,0
0.6084762811660767,0.6666666666666666,8.857142857142858,9.5,1.0,0.0,0.26666666666666666,1.7857142857142858,0.0,1.0,0.5,0.0,0.7762557864189148,0.16422203183174133,he_057,humaneval,signature_rename,0
0.6845417618751526,0.8333333333333334,8.857142857142858,8.5,1.0,0.0,0.2,2.142857142857143,0.0,1.0,0.5,0.0,0.7664844393730164,0.1565323919057846,he_057,humaneval,inject_false_constraint,0
0.6845417618751526,0.8333333333333334,8.857142857142858,9.5,1.0,0.0,0.09333333333333334,2.5,0.0,1.0,0.5,0.0,0.7664844393730164,0.1565323919057846,he_057,humaneval,fake_completion,0
